	product_name	product_review	user_rating
2738	The Rusty Nail	2017 version poured into a snifter. Based on some of the ingredients noted on the label of the bottle (cinnamon, licorice) I was not expecting to like this quite as much as I did. I loved how thick and smooth this was with no single ingredient taking over. I couldn't keep myself from finishing the entire bottle on a Sunday night.	4.75
2739	The Rusty Nail	"Rusty Nail 2019 from the bottle on 6/22/19:
Cinnamon, anise, roasted malt, raisins, and licorice. Flavors and nose grow and layer as it warms. Stunning and outstanding."	4.62
2740	The Rusty Nail	Bottle, poured into stemless Teku.. Black and full bodied, creamy pour. Head is thin layer of dense dark tan foam. Like cappuccino cap stirred into the espresso.. Aroma is sweet, fragrant cinnamon, bourbon and earthy floral vanilla..  549 characters	4.46
2741	The Rusty Nail	pours a dense black with a thick dark brown head. head leaves nice thick dark brown rings around the edges and swirls in the middle. smells like cinnamon whiskey lovely nose on this beer. taste is a complex mix of cinnamon, dark fruits, slight chocolate and malt. get a little bit of that black licorice awkwardness on the back end, but it works. gives it a rooty, herbal, earthy aftertaste. i dig it. feel is on point. mild carbonation and full on the tongue through all the way down the gullet. overall, this is incredible. very impressed with what fremont does with their barrels. and in such great quantity. highly recommend!	4.63
2742	The Rusty Nail	2018 barrel-aged imperial oatmeal stout (14.5% abv)... Brewed with licorice and cinnamon bark and aged in bourbon barrels... This thing is sick... Chocolate, molasses, licorice, and bourbon deluxe - hint of cinnamon... Niiice...	4.5
2743	The Rusty Nail	22oz bottle from 2018 which came out in June 2018 but doesn't have a bottle date. Poured into a tulip at 51°F.. L: Pours black with virtually no head. What little bubbles exist are a dark brown. Looks black except at the thinnest edges and generally looks completely still.. S: Cinnamon, brown sugar, licorice. A little alcohol as it warms up. Not a very strong aroma for this type of beer..  1,240 characters	4.19
2744	The Rusty Nail	Really enjoyed this one, lots of flavor and balance - the smokey-ness is only very light present.. THX Chad for sharing this one with me. I never would have traded for it, because it was unknown back than.	4.66
2745	The Rusty Nail	"A: pitch black, dark brown head that lingers
S: Cinnamon, dark chocolate, sweet milk chocolate, light oak, hint of licorice, bourbon, cocoa
T: Perfectly integrated cinnamon, cocoa, bourbon, oats, light licorice, light roast, hint of fresh fruit
M: Creamy and thicker but still easy drinking
O: Best beer I've ever gazed with licorice. Cinnamon and licorice are perfectly integrated. Bourbon is present but lets the base shine. Alcohol is masked"	4.69
2746	The Rusty Nail	9/3/2018; well balanced -- as it warms the cinnamon and licorice start to dance nicely on the palate. Do not let the licorice scare you away -- Enjoy!	4.75
2747	The Rusty Nail	The beer pours Pitch Black with good lacing, and a medium beige head. It has low carbonation. The beer smells of baker’s chocolate, molasses, peppermint, slight cinnamon, and bourbon barrel. The taste follows the nose. The feel is thick and flavorful, and very well balanced. This is a great barrel aged stout, thick and well balanced.	4.65
2748	The Rusty Nail	Black with half in tan head. Huge cinnamon nose, powdered sugar. Slight licorice. Taste follows the nose, sweet, cinnamon, licorice. Nutty and coffee notes at the end. Cherry once it warms. Bitter finish, somewhat dry at first though sweeter as it warms. Thick creamy mouthfeel. I'm having trouble getting over a note on the nose that reminds me of baby powder. This really holds the beer back for me. A solid brew nonetheless.	4.01
2749	The Rusty Nail	Half glass share, 2018 from the bottle.. Pours viscous, crude oil black with a thin and creamy dark tan foam. Surprisingly it stays well.. Amazing aromas once the booze disippates. Cinnamon and licorice with noticeable over a deeply toasted bread and brown sugar..  862 characters	4.79
2750	The Rusty Nail	What an epic treat. Not indulgent, rather epic. The melange of tastes and aromas combined with the singularity of mouthfeel that only Fremont can coax out of a stout is unreal.. I say it’s not indulgent or decadent because this isn’t a pastry stout - it’s a fucking beer. Malty, smoky and an appropriate almost hidden bitterness combined with never-cloying sweetness, earthiness and slickness. All with an underlying savory aspect complimented by warming alcohol.. Coffee, anise, oak and port wine. Luscious mouthfeel.	4.46
2751	The Rusty Nail	Thick and rich, almost like drinking a port. Dark in color, very thick in mouthfeel and a highly boozy flavor. Delicious dessert beer to be shared among friends.	4.56
2752	The Rusty Nail	2018 version on draft: aroma isn't much but it goes down so smooth and pleasantly sweet. Very good already. Can't wait to see how it ages and maybe grows that aroma little bit.	4.29
2753	The Rusty Nail	"2018-11-01
22oz bottle served in a tulip. 2018 release. Given to me by a friend at work.. Pours black, initially with a small head but it fades quickly to a small ring. Small amount of fine carbonation. Smell is rich, sweet, coffee, anise, booze, bourbon of course.. Taste is the same collection of flavors, but altered in balance, and with cinnamon added. Cinnamon seems to mute the anise and bourbon a little bit, which brings out coffee a little more. Sweetness is still very much prevalent..  560 characters"	4.15
2754	Pirate Bomb!	"2019-10-31
12oz bottle served in a WABL glass. Dated 07.19.2019.. Pours black with a small head, little carbonation. Smell is rum and lots of chocolate. Also booze.. Taste is cherry, rum, alcohol, some chocolate, some sweetness. Cherry flavor doesn't quite seem right, but it's not oppressive and everything else is pretty good..  504 characters"	4
2755	Pirate Bomb!	12 oz. bottle dated 7/7/19. Poured into Aslin anniversary glass and allowed to warm.. L: Pours black, barely any light brown head, which doesn't last very long. No lacing or cap and ring..  773 characters	4.51
2756	Pirate Bomb!	"A: Poured into a snifter to a black beer topped by a small tan head which fades quickly to a collar around the edge of the glass with no lacing. Based on the pour this one seems pretty low in carbonation,
S: Smells of a lot of coffee and chocolate with some vanilla and a hint of rum. Touch of peppery heat on the nose too,
T: Taste is coffee, dark chocolate, roasted malts, vanilla, peppery heat, some oak and rum barrels. On the swallow there's more rum barrel, chocolate, coffee, vanilla and some lingering heat.
M: This beer is pretty full in body with a slightly silky feel on the palate. Carbonation is on the low end but still adequate while the beer has a slightly drying finish due to the ABV.
O: This beer is delicious. Great adjunct flavors with some nice influence from the base beer. Very well balanced and really nice barrel influence without overpowering the rest of what is going on either. This is definitely one to try if you can get your hands on it."	4.75
2757	Pirate Bomb!	"Pours pitch black, quite viscous and thick. Great chocolate aroma accented by some coffee and coconut. Tastes great. For 15%, it isn’t as sweet as I thought it would be. Loads of chocolate, sweet vanilla, light coffee, heat is light in the background, rum barrel aging works some coconut into the finish. Full bodied and delicious, a little pricy but worth trying once.... 10/12/19
12 oz bottle split with Dave at Butchers Block
4.5 rating"	4.5
2758	Pirate Bomb!	Poured from a bottle into a stemmed tulip. Pours black with a decent brown head that fizzes away quickly. Mostly rum on the nose. Faint hints of chocolate. Even as it warms the taste is mostly rum, tobacco, leather. Some chocolate and very slight vanilla sweetness at the end. A subtle warmth from the chilies and a little harshness from the alcohol, which is steep. Light to medium body. Would like a bit more balance as the barrel overpowers a tad. Great if rum is your jam.	4.09
2759	Pirate Bomb!	"look: Dark brown, cola highlights when held to light. Modest tan head with messy lacing.
smell: a nose bomb of roasty char, espresso, and dark chocolate.
taste: Much like the nose, a flavor bomb, great balance of bitter roasty espresso, and chocolate sweetness. Slight pepper burn in the finish. Amazingly drinkable for a rich and ballsy stout."	4.71
2760	Pirate Bomb!	Bottled 7/22/19. Poured at 55 degrees. Dark brown rocky foam briefly sits atop black liquid; no cap retention; barely a thin ring; no lace; medium legs on swirl. Strong spicy green chillies, rum and chocolate; hot boozy exhale. Taste follows nose and add vanilla, oak and mild roast coffee in the middle; rum soaked chocolate Mexican cake finish. Silky feel, medium body, moderate minus carbonation; warming from 15% ABV. Overall super well balanced, lots of heat from the peppers and alcohol with plenty of chocolate and vanilla to round out the whole; and the nose/flavors stay strong from first sip to last. Worthy of the premium price paid.	4.7
2761	Pirate Bomb!	(L) Pours pitch black with almost no head.. (S) Black licorice and booze.. (T) Candy aisle salted licorice drops. Faint on the rum but who cares?.  252 characters	4.93
2762	Pirate Bomb!	"Black, rich and Beautiful. Make Oprah proud. Smells delicious like liquor and chocolate. Sweetie. Licorice. That wonderful chili heat is smooth and away some tasty beverage. It'll make you lick your lips AND splash some up your nose inhaling it and another little sip. Holy Beer Hops! Right down the line. Got about a half full snifter. Mind Blown. Mouth feels it. I hear turbines spinning and I think we're about to go vertical very quickly. Clear the computer desk.>>>>>>>>>>>>>>
>>>>SONIC BOOM>>>>>>>>>>>>>>>>>>>>>>>>>>>>RIGHTEOUS GEM STONE FROM OKLAHOMA*******"	5
2763	Pirate Bomb!	Poured a black body with minimal khaki head that quickly died. Aroma has hints of vanilla and chocolate but mostly I get the chili/spicy peppers that hit me strong. Thick, sticky, chocolate sweetness with vanilla and boozy feel, a woody smoothness that belies it's thickness and coating on the tongue, and the spices/heat and booze do come out strong on the finish. A slow sipping and hot meal in a bottle.	4.18
2764	Pirate Bomb!	Bottled on 7/19/2019.Pours into a goblet jet jet black with a really thin deep mocha head that is gone as quick as it comes.Slight chili smoldering,roasted nuts,and dark chocolate in the nose.The massive complexity comes out in the flavors of the beer,that smoldering chili that is attached to a little smoke,chocolate,and vanilla tinged rum compliment that smoky chili element nearly perfectly,both intertwine in a lingering finish....Fantastic!I was mildly underwhelmed until I started drinking it,an awesome big stout worthy of ranking.	4.49
2765	Pirate Bomb!	Really a delicious BA stout, just a little too hot on the finish, wish it were maybe 12-13% ABV. Almost perfect though, nose and flavors are excellent.	4.93
2766	Pirate Bomb!	It looks thick and oily like all Prairie's great stouts. There's a little lacing that stays after the pour. The smell is getting me excited to taste it. It's relatively fresh with a 7/18/19 bottling date (today is 9/5.) I can smell a bit of the sweet bourbon character and I think a bit of the chillies. Otherwise it smells like standard Bomb (which is to mean that it smells great!) I just realized it has a 15% abv which means 12oz is probably a bit much for me on a weeknight, but it'll be worth it.. The first sips I get the peppers at a bit more than I expected, but not overly harsh. Prairie always adds the right amount of peppers just enough to give it a bit of a kick. I taste the sweetness too, but it's not cloying. The coffee balances it out well. As it warms I can taste the booze a bit more than at first. It might be a bit much for some people. I gave a Bourbon Paradise to a friend who likes BA stouts and she found that one to be too boozy for her. This would probably be the same case here. Perhaps it could use some aging to mellow. It is 15% after all, so I can understand the alcohol.. Overall it's one of Praire's best and should never be passed up. The only improvement I can ask for would be that it hides the alcohol a bit better, so I guess I'll have to buy another one and age it.	4.58
2767	Pirate Bomb!	Look and smell are undiscernabl3 from regular bomb. I'm getting no rum on the nose.. Taste is sweeter and less cinnamon and chili than I recall bomb or ba bomb having. Much more vanilla than the aforementioned. Rum is definitely there on the finish. It taste like clear rum and not spiced. Not overpowering like most rum beers but still a little too strong for my liking.. Feel is fine..  659 characters	4.02
2768	Pirate Bomb!	Incredible imperial stout that lived up to its hype - found this gem at an out-of-state supermarket. Pours a deep, dark, rich opaque black color with a little tan head and spotty lingering lacing. Very nice. Deep, rich aromas of dark chocolate fudge, medium roast coffee, toasted nuts, coconut, caramel, creamy vanilla, rum, oak and malt. Taste follows the nose, with an outstanding balance between the heavier rich flavors and the creaminess that balanced it out. Coconut was pleasantly in the forefront (as opposed to the recent Pirate Noir beer that I tried). Could have used a little more rum, but was nonetheless delicious. Definitely a sipper, there was some upfront warming alcohol but it was very pleasant. Smooth, sticky, chewy mouthfeel that coated the palate. Just the right amount of carbonation. An excellent beer, one that I would seek out again.	4.38
2769	Pirate Bomb!	"L: Generic black color
S: Strong smell of spices and chocolate.
T: A smash of flavors binded together. Indeed a pirate bomb. Nothing smooth just a bunch of random flavors.
F: Very heavy and dank.
O: Decent random mix of flavors."	4.23
2770	Pirate Bomb!	shame i have to work tomorrow. it's already open though. motor oil black mess in the glass, with a thin khaki head that kicked up from a heavy hand. a few strings stick behind. taking a whiff there's a lot of milk chocolate, vanilla, coconut and funk, and just a mixture of things that burn the nose a bit. a bit of old coffee and a more mellow rum heat as it warms up. a nice evolution. taste came off a bit heavy on the sweetness at first, lots of the original bomb sings through here with a rich chocolate, vanilla and malt-y profile that has slowly warmed into some wood-like notes with a splash of rum. chilis kind of get lost but maybe they just join in with the general residual heat. could be better balanced but when i pop a 15% brew i only expect so much in that department. sip it slower it than i am please. make some dessert. pet your dog. it's a good beer and on par with prairie for me, tasty but wish i'd paid a buck or two less. cheers	4.27
2771	Pirate Bomb!	This is a wonderfully big stout! Vibrantly flavorful: dark chocolate, coffee, dark berries, red wine, oak, some smoke, cinnamon and vanilla. A comforting amount of booze.. Beautiful beer, pours almost black with a brown head and great lacing. Smells very chocolatey with warm spice. Smooth, silky feel.. Really enjoyed this beer!	4.58
2772	Pirate Bomb!	L: Poured from a bottle to a pint glass. Had a dark brown / black color and a thick, opaque consistency. There was a quarter inch of creamy, tan-colored head that dissipated fairly quickly. Not a whole lot of lacing.. S: A solid aroma of malt, dark chocolate, coconut, chili peppers, booze, and vanilla.. T: Tasted of a small amount of vanilla (less than expected), a tinge of vanilla (kind of lingers around), a lot of booze (quite prevalent), a good amount of malt (present throughout), mild chili pepper notes, and some dark chocolate. This is a pretty aggressive flavor, but it has a nice subtlety to it. Tasty stuff..  791 characters	4.04
2773	Pirate Bomb!	"Received from @jdell15 in NBS BIF #9. Reviewed 8/4/19. Thanks Jacob!
“2017” printed on shoulder in nearly microscopic yellow numbers. Stored at 42 degrees and served at 54 degrees in a hand washed and dried Jester King snifter.
Appearance – 3.75.
First pour – Dark brown, slight haze.
Body – Dark brown/black, opaque. When held to the light, still opaque.
Head – Small (Maximum 1.5 cm, aggressive center pour), brown, fizzy, medium density, gone in a few seconds leaving neither cap nor crown.
Lacing – None. Not unexpected in a 15% ABV brew!
Aroma – 4 – Vanilla, rum. Moderately strong and lasts.
Flavor – 4.25 - Rum, vanilla extract, chilis, wood (but more like poplar than oak, i.e. less tannins and vanillin), very weak coffee, no coconut, no hops, no dimethylsulfide, no diacetyl.
Palate – 4 – Full, creamy, soft carbonation.
Impression and interpretation – 4 – No head, no lacing, burns (alcohol + chilis) all the way down but ignites a curiously mild gastric warming. Flavor is overpowered by the heat. Otherwise"	4.09
2774	Pirate Bomb!	Poured from a 12 oz bottle into a Dogfish Head tulip. L: Inky black motor oil pour. No head worth mentioning, possibly due to celalring... barely there lacing.. S: Dark chocolate, roasted grains, booze, and chilis..  603 characters	4.31
2775	Pirate Bomb!	"Bottled and surely this must
Be bottle conditioned but gushed when opened
Pours a jet black body but is headless though this might be due to being cellared
Aroma is dirty pirate hot chocolate, enough to get the mrs interested
Flavour is like the aroma"	4.47
2776	Pirate Bomb!	"This is a really nice treat. The rum is really nice addition to the already great Bomb!
Very drinkable despite the very high abv. The rum brings a certain hot character with the pepper. The coffee and cocoa are great.
Perfectly balanced beer"	4.6
2777	Pirate Bomb!	A - Pours pitch black with a one finger creamy tan head.. S - Aroma is dark chocolate, coffee and rum.. T - The taste dark chocolate, coffee, vanilla, coconut, chillies and rum..  378 characters	4.49
2778	Pirate Bomb!	"12oz bottle, stamped bottling date information is smudged and unreadable, but likely either from 2016 or from 2017.
Black colored body, with a glint of mahogany backlit highlights. Aggressive pour results in half a finger of bubbly brown head, which stays around as a creamy, small bubble cap and larger bubble ring. All the lacing spots like to slide back into the body. The rising bubbles produce an active swirl at the beer surface, which is quite a visual show.
Aroma of dark roasted malts, with chocolate, chilles, vanilla, and the rum barrel. Coffee has faded, but the overall aroma is intoxicating (because of the high ABV% perhaps?)
Taste is rum infused chocolate, vanilla, and the chilles. The chilles leave a definite burn on the mouth, especially the tongue and throat. There is a sweetness from the rum and the vanilla. Digging deep there is still a touch of coffee flavor left. The alcohol wafts into the nasal passages.
Mouth feel is full and coating, which allows the chilles to take effect. Adequate supportive carbonation.
I am not a big rum barrel aged fan, but this beer is the exception. Full in its expression, and balanced among its components. Visually entertaining, and so good in its flavors. The higher ABV% is not an issue for tasting, and incorporates well with the other aspects of the beer."	4.56
2779	Speedway Stout - Bourbon Barrel-Aged	September 3rd, 2015 - The Alesmith Vietnamese Coffee stout is a premier beer, but the Bourbon Barrel Aged version is no slouch. With a smooth, opalescent look it offers classic and classy alcohol and oak notes, smoldering with ethanol. The taste is much gentler, both sweet and delicate, but also bold and robust. A licorice sweetness mixes with the taste of Japanese whisky, and a thinner palate let's everything shine through.	4.21
2780	Speedway Stout - Bourbon Barrel-Aged	I'm a huge fan of Fremont's Barrel Aging Program, and even as Goose Island sold out, Bourbon County remains a brew to benchmark against. It is rare to meet a BA Stout of this caliber and this is exactly what we have with the BBA Speedway. It's good - better than BCBS on their off years. Maybe better than their best.	4.59
2781	Speedway Stout - Bourbon Barrel-Aged	On tap at the brewery. Opaque dark chocolate color with a thin tan head. A nice barrel aroma along with some chocolate and coffee. The taste was as expected. Bright coffee up front followed by a hefty chocolate presence all wrapped in a bourbon blanket. Full bodied with a slick feel. Outstanding.	4.46
2782	Speedway Stout - Bourbon Barrel-Aged	Bottled 10/30/13.. Nice dark pour, not too viscous but nearly black in color. Not too much head or lacing, but the color and appearance looks great.. Predominantly dark fruit and chocolate on the nose. Very, very mild oxidation, but that’s just me being picky. Hints of dark, roasty coffee on the back end..  578 characters	4.49
2783	Speedway Stout - Bourbon Barrel-Aged	Tasted on tap at Ansari's Eagan, MN during Black Friday tap takeover. I tried this beer first and it was by far my favorite of the 4 sampled that afternoon. Thick, smooth and tasty. I've yet to be able to find a bottle of this in trade but sure glad I've at least gotten to try it now.	4.5
2784	Speedway Stout - Bourbon Barrel-Aged	08/2014 - This shit is crack; impressive bourbon, caramel, cocoa, malts too up front; sweet, flavorful, bourbon, coffee, lactose, vanilla on the palate; solid mouthfeel that lingers.	4.46
2785	Speedway Stout - Bourbon Barrel-Aged	A little bit of a booze bomb so make sure you aren’t going anywhere if you have it. Nothing special about this one and was pretty standard when it comes to BA stuff.	4.23
2786	Speedway Stout - Bourbon Barrel-Aged	Appearance: Dark brown bordering on Black The beer has has a fairly small dark brown head which faded to a ring.. Smell: Moderate Bourbon notes, coffee followed by brown sugar notes.. Taste: The Bourbon, coffee and brown sugar notes from the nose come through in the taste profile. I also get some fairly noticeable oak notes, and roasted malts. The finish is fairly dry..  511 characters	4.25
2787	Speedway Stout - Bourbon Barrel-Aged	2018 vintage, on tap in a 10oz flute. Carbonation is subdued and the beer only has a very slight ring of dark brown head. Drank side by side with a Jamaican Speedway - these beers are quite easily distinguished in appearance and in taste, which surprised me a bit. I've had quite a few of the Speedway variants now and they all have their own very unique traits.. Barrel Aged Speedway has quite a lot of bourbon to the nose and taste. The coffee is rich and roasty, but not strong and lacks any acidity. The barrel is also quite present with a light, woody dryness.. To this day, I still think that Rye Vietnamese Speedway is one of the very best beers in the world - and bourbon barrel aged Speedway isn't far behind it in quality. I'd like to see what some age would do to this beer (but not too much - I had a 2013 recently that was tremendously oxidized).	4.66
2788	Speedway Stout - Bourbon Barrel-Aged	750ml bottle - 2015 vintage. Pours pitch black with a creamy brown foam head. Smells strongly of wood and oak, bourbon, vanilla, caramel, dark toffee, caramelized brown sugar, molasses, dried dark fruits, raisin, fig, coffee, dark chocolate, with earthy herbal grassy pine. Tastes pretty exquisite with a great blend of aforementioned flavors, oak barrel, bourbon, vanilla, caramel swirl, maple, dark toffee, caramelized brown sugar, molasses, dried dark fruits, raisin, fig, dark chocolate, roasted coffee, with earthy herbal grassy pine. Feels medium bodied, creamy and smooth with moderate low carbonation. Overall a real nice and rich bourbon barrel aged imperial coffee stout.	4.83
2789	Speedway Stout - Bourbon Barrel-Aged	Tasted from 2013 bottle. Pours jet black with tan head. Not much head. Lots of caramel, molasses, maple, bourbon on the nose. Thick and chewy mouthfeel with a little alcohol heat. Flavors of bourbon, brown sugar, molasses, caramel, cocoa, coffee, vanilla. Huge complex beer that is incredibly well done.	4.78
2790	Speedway Stout - Bourbon Barrel-Aged	2016 vintage. 750 mL bottle poured into snifter.. Black, thin tan head. Bourbon, vanilla, dark chocolate, and coffee in the nose. Excellent balance between barrel, coffee, and base stout..  370 characters	4.44
2791	Speedway Stout - Bourbon Barrel-Aged	Had this on draft at the 2017 San Diego Beer Week at the brewery.. BBA Speedway stout has a great roasty malt flavor with a great amount of bourbon flavor.	4.84
2792	Speedway Stout - Bourbon Barrel-Aged	2013 bottle now aged 4 years.. For the first time I'm appreciating oxidation in a beer. It certainly is but I'm strangely not put off by it. The coffee in its original form is long gone, but a shell of where it was remains with outlier elements of char, roast, and pepper.. There is still a large amount of sweetness and barrel in this beer. Loads of vanilla, carmelized sugar, toffee, brown sugar and bourbon..  600 characters	4.02
2793	Speedway Stout - Bourbon Barrel-Aged	Description: Appearance is jet black, like the normal Speedway, with little to no head. Smell is full of oak but not so much bourbon. Coffee, dark chocolate and roasty notes are also apparent. The woodiness of the oak really comes through on the taste and adds a lot of earthiness to the beer. Taste is not as coffee heavy as the smell. Feel is more like a porter in that it's a little light for a stout. Minimal carbonation and smooth drinking.. Suggested food pairing: BBQ ribs. If you like this beer then you should also try: KBS.  781 characters	4.42
2794	Speedway Stout - Bourbon Barrel-Aged	Black color with dark brown head. Aroma has slightly acidic coffee, even a bit green with some bourbon in the background. Taste is sweet at first, fudgy, continues with sweetened coffee and bourbon, a hint of green coffee bitterness on the finish. Full bodied, medium carbonation. Really nice variation of the base beer, adds a nice flavor complexity.	4.5
2795	Speedway Stout - Bourbon Barrel-Aged	Dark cola brown in the glass with bits of light coming through the edges. No head lingers in the glass but there was lovely carbonation at first. Barrel and coffee comes through in the most but the barrel is not super pronounced. Roast, slight chocolate and vanilla and booze is there but well balanced and dare I say hidden. Taste is somewhat sweet with a roasty middle and followed by a woodsy back end with the slightest bourbon bite. Feel is kind of thin especially for the style. It has slightly more carbonation than is usual for the style but barely any objectively speaking. Overall a great beer that is very well balanced but could use some more body. Not a coffee bomb at all.	4.56
2796	Speedway Stout - Bourbon Barrel-Aged	"2016 vintage poured into a snifter:. Pours like coffee with moderate khaki head with some retention
Smells like bourbon, chocolate, coffee, dark fruit
Perfect mix of barrel and base beer, like a mocha frappe
Velvety smooth, with a delayed bit of warming as it goes down
Overall, a bit short of BAVSS but a monster of a beer"	4.8
2797	Speedway Stout - Bourbon Barrel-Aged	2/18/15 vintage. L - pours a dark paint brown with a beautiful mocha head. Mesmerizing honeycomb bubble structure. This'll do just fine in lieu of morning coffee on this north east blizzard morning.. S - huge roasty lactose character bolstered by the booze. Iced latte and a walnut nuttiness. Almost has a bit of tang to it..  1,073 characters	4.44
2798	Speedway Stout - Bourbon Barrel-Aged	On-tap 2/10/2017 at Natty Greene’s Tavern in North Attleboro, MA, served in a tulip glass.. A: The beer is a deep dark brown color, with a thin beige head that fades slowly and leaves a thin lace on the glass.. S: The aroma contains strong bourbon along with coffee, chocolate, molasses and a faint touch of hops..  851 characters	4.46
2799	Speedway Stout - Bourbon Barrel-Aged	Bottle poured - bourbon, malts, coffee greet the nose. Thick rich black pour - first taste costs the palate with bourbon on front and rich coffee on the back side. The beer is well brewed - well done!	4.73
2800	Speedway Stout - Bourbon Barrel-Aged	great looking brew. pungent notes of oak, booze, caramel on the nose. very sweet tasting - milk chocolate, caramel, toffee, vanilla, boozy bourbon, slightly bitter coffee & roasty malts giving some balance. mouthfeel is about where it should be but nothing exceptional in terms of texture. overall this was a very good barrel aged stout.	4.53
2801	Speedway Stout - Bourbon Barrel-Aged	This beer pours thick and dark with an amazing brown head that fades after a minute or so but leaves a few globs of lacing behind. The aroma from this is heavenly. Tons of sweet, roasted malt with a massive amount of coffee and dark chocolate all with the most pleasant whiff of bourbon in the background. The taste is exactly the same as the aroma with the roasty twang of the malt being complimented by the coffee and chocolate and the bourbon coming in to bring it all together. This is as good as any BBA coffee stout I have had. It is a great beer.	4.96
2802	Speedway Stout - Bourbon Barrel-Aged	Pours a thick black color with a tan head and fresh lacing. Smell is bourbon vanilla wood roasted malt ans chocolate. Taste 1st is rich mellow bourbon it is the star in this stout it is supported nicely by vanilla and chocolate roasted malts hints of coffee, this stout is a very forward bourbon barrel but i really liked it, thick mouth feel with lingering roasted malt dark fruit bourbon . would love to try this more often , very hard to find in MN.	4.35
2803	Speedway Stout - Bourbon Barrel-Aged	Bottle to mini snifter.. Not much coffee. But plenty of heat on this one. Bourbon BA is unmistakable. Some heat on the back too. Otherwise, a very solid imperial stout with all the typical flavors.	4.52
2804	The Peach	A- Hazy golden body. Two finger creamy cap with good retention. Small sheets of lacing form after each sip.. S- Oh peachy beast. Great whole fruit, flesh and skin and pit peach authenticity. Stone fruit full on and in your face. Some lactic, funk and oak. Not much cognac here. Peaches and sourness are the driving forces.. T- Sour peach saturation. Beautiful ripe peaches with tart and somewhat bitter skin notes. Strong lactic acid sourness. Peach pith and juice bordering on nectar level. Vinous oak with a slight touch of cognac. A bit of Brett funk as time goes on..  801 characters	4.49
2805	The Peach	Looks hazy orange with a white head. Lots of peach and oak in the flavor. Good balance of tart and sweet - loaded with peach. One of the best sour's I've had.	4.6
2806	The Peach	Semi-clear filling to hazy dark orange with a khaki blanket that fizzles out quickly to nothing.. It's pretty wild how drastically de Garde beers vary from one to the next, even within the same The series.. This one's ultra funky and oaky up front, then finishes quite sour. The funk is woody and a little cheesy, like blue with walnut and cashew, as the bright peach accent brings in some pear and overripe sweaty ass fruit under a hot sun. The prickly medium-light body swallows sharply sour and oaky, finishing dry.	4.06
2807	The Peach	Thanks, to either Sam or Brian for this one. September 2018 release, 6.5%. A clear light orange with a dense, white head with good retention and lacing, this looks solid. The nose is quite exciting. The combination of cognac and peaches is inspired and genuinely works. The star of the show, however, are the peaches. Bright, ripe juicy as well as sour, semi-ripe peaches are present, fleshy, pulpy, juicy. A touch of vanilla as well. The palate opens with a bright and explosive peach character but unfortunately carried on a base beer that's pretty intensely sour. Strong lactic acid sourness with preserved lemons and a lemonade are present. A large peach note, a blend of ripe, juicy peaches and semi-raw, mildly tannic ones, are is present up front. Notes of cognac are present on the mid-palate and are mostly hidden by the peach and the lactic notes. Medium-light in body and softly carbonated and drying and sour on the finish with a blend of peach and lactic sourness with a little cognac. I am surprised by how sour this is, it reminds me of a 6 year old Fou'foune instead of a fresh beer. The sourness does hamper the balance and drinkability some. Still, this is quite enjoyable.	3.97
2808	The Peach	Look: super hazy light yellow orange with a light white head. Smell: slight acetic acid, some oak and a lot of peach. Taste: its a tart sweet peach bomb.  244 characters	4.69
2809	The Peach	This one pours with a very clear light orange hue, with a small head and not much lacing.. This smells like funky cognac, sour peach, acidity/vinegar, and a sort of mineral funk.. This is one of the more acidic de Garde beers I've had- it's bracingly sour, with the peaches adding a big additional tartness. The cognac adds a touch of funky sweetness to tone down the acidity a bit, but it doesn't cut it a whole lot. There's a prickly mineral finish a bit too..  627 characters	4.03
2810	The Peach	"Batch 3
The beer pours a Clear gold with a medium white head. It has medium carbonation. The beer smells tart, peaches, oak, and banana. It tastes tart, with peaches, oak, and light funk. The feel is medium light and dry. A good sour from De Garde, but not one of my favorites from one of my favorite breweries."	4.42
2811	The Peach	11/2015 - Batch 1 - Love when this warms - the cognac pops incredibly, the peach is lovely, and the funk takes a back seat; more peach, cognac, and barnyard on the palate, with some classic dG funk to round it out; pretty great body, with a lightly sweet, a touch acidic finish.	4.85
2812	The Peach	Batch 2, I think.. A: Light golden, very good clarity, a fizzy cap of bright white head with largish bubbles in the head despite tight-looking carbonation. No lacing, mediocre retention.. S: Pretty aromatic—I can smell the beer from my glass two feet away. Ripe peach, tart lemony twang, earth and light horse blanket. A little spice and leather as it opens up..  851 characters	3.94
2813	The Peach	Something has to have been wrong with my bottle. Poured like jelly, little to no peach flavor, no carbonation. An overall strange experience for sure.	3.03
2814	The Peach	Cloudy straw appearance with slight white head that disipates quickly. Aroma is a sour peach that is very mild and pleasant. Taste is a very nice sour peach.	4.73
2815	The Peach	Batch 2 drank in a snifter on 9/16/2017. A phenomenal beer that I will be thrilled to try again in the future. The tartness was done to perfection, the peach flavor was spectacular, and the barrel came through nicely as well. Really well done beer and another amazing offering from de garde.	4.74
2816	The Peach	A wild ale's wild Ale. De Garde nailed it on this one. Appearance is a hazy opaque golden orange peach color, absolutely beautiful! This was B1 so the nose was in the face cognac from the moment the bottle was capped ... oh them barrels!! Flavor is big peach, with nice integrated Brandy tones, and the mouthfeel is as rich as a wild Ale can get. Home run with B1 de Garde!	5
